concept,slot,table,column,type,primary_key_position,nullable_in_sqlite,default,migration,implementation_status
AnalyticalAnnotation,extraction_evidence_span_ids,enrichment_fact_evidence,span_id,TEXT,2,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,v2_position,enrichment_fact_evidence,position,INTEGER,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_id,enrichment_facts,fact_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_proposal_id,enrichment_facts,proposal_id,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_scope,enrichment_facts,scope,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_field,enrichment_facts,field_name,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_study_id,enrichment_facts,study_id,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_dataset_id,enrichment_facts,dataset_id,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_analysis_id,enrichment_facts,analysis_id,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_variable_use_id,enrichment_facts,variable_use_id,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_finding_id,enrichment_facts,finding_id,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,extraction_category,enrichment_facts,secondary_category,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,extraction_status,enrichment_facts,status,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,extraction_value,enrichment_facts,value,TEXT,0,True,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,extraction_origin,enrichment_facts,origin,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_proposal_id,enrichment_finding_variables,proposal_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_finding_id,enrichment_finding_variables,finding_id,TEXT,2,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_variable_use_id,enrichment_finding_variables,variable_use_id,TEXT,3,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedFinding,v2_position,enrichment_finding_variables,position,INTEGER,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_proposal_id,enrichment_findings,proposal_id,TEXT,1,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_analysis_id,enrichment_findings,analysis_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_finding_id,enrichment_findings,finding_id,TEXT,2,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_payload_json,enrichment_findings,payload_json,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
ReportedFinding,enrichment_proposal_id,enrichment_findings_order,proposal_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
